date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2011-03-22,22.4,18.0,28.0,,,328.0,34.8,,,
2011-03-23,20.2,15.6,24.6,,,340.0,31.5,,,
2011-03-24,19.5,14.6,23.4,,,345.0,30.2,,,
2011-03-25,18.2,13.8,23.2,,,333.0,31.7,,,
2011-03-26,18.8,14.3,23.2,,,333.0,16.1,,,
2011-03-27,20.4,15.4,26.2,,,331.0,21.8,,,
2011-03-28,21.2,15.5,27.5,,,332.0,28.7,,,
2011-03-29,21.5,15.3,26.0,,,337.0,22.3,,,
2011-03-30,23.1,16.4,27.6,,,,,,,
2011-03-31,22.4,16.4,30.0,,,347.0,14.4,,,
2011-04-01,24.0,16.4,32.6,,,,7.9,,,
2011-04-02,24.3,17.7,29.6,,,339.0,19.7,,,
2011-04-03,23.6,21.0,28.6,,,350.0,25.0,,,
2011-04-04,21.6,17.6,25.0,,,339.0,27.0,,,
2011-04-05,20.6,15.8,25.0,,,325.0,24.8,,,
2011-04-06,20.5,14.7,25.4,,,319.0,15.5,,,
2011-04-07,21.5,16.2,25.8,,,287.0,14.8,,,
2011-04-08,22.1,15.4,26.3,,,,8.7,,,
2011-04-09,23.1,17.0,26.9,,,345.0,21.1,,,
2011-04-10,22.7,15.7,27.7,,,325.0,15.5,,,
2011-04-11,23.7,16.0,29.9,,,290.0,12.5,,,
2011-04-12,23.4,18.0,28.0,,,331.0,21.7,,,
2011-04-13,20.7,15.0,25.6,,,337.0,21.1,,,
2011-04-14,22.8,16.2,28.2,,,332.0,22.3,,,
2011-04-15,25.3,20.7,31.4,,,333.0,16.3,,,
2011-04-16,28.3,21.0,34.2,,,337.0,14.0,,,
2011-04-17,29.6,21.7,36.0,,,356.0,13.1,,,
2011-04-18,29.4,23.0,36.3,,,,,,,
2011-04-19,27.2,22.0,32.4,,,,,,,
2011-04-20,23.7,18.4,28.4,,,335.0,35.7,,,
2011-04-21,23.0,17.7,27.7,,,335.0,24.8,,,
2011-04-22,22.1,17.7,26.0,,,331.0,22.4,,,
2011-04-23,22.4,16.8,26.6,,,330.0,14.3,,,
2011-04-24,24.2,18.3,30.0,,,334.0,24.6,,,
2011-04-25,22.9,18.0,28.2,,,329.0,27.5,,,
2011-04-26,23.4,15.9,28.2,,,339.0,14.8,,,
2011-04-27,26.6,19.0,32.8,,,,6.6,,,
2011-04-28,28.4,20.6,34.0,,,328.0,13.4,,,
2011-04-29,28.4,25.4,31.4,0.0,,348.0,22.4,,,
2011-04-30,26.0,23.6,30.0,,,334.0,30.8,,,
2011-05-01,25.1,18.9,29.8,,,331.0,16.6,,,
2011-05-02,26.6,20.6,34.2,,,,8.7,,,
2011-05-03,30.2,23.5,36.3,,,,20.9,,,
2011-05-04,29.1,23.0,33.6,,,116.0,11.1,,,
2011-05-05,32.4,28.0,39.5,,,,10.5,,,
2011-05-06,28.6,25.0,33.7,,,,27.3,,,
2011-05-07,24.8,20.6,28.6,,,342.0,32.8,,,
2011-05-08,23.6,19.4,28.4,,,335.0,27.5,,,
2011-05-09,24.0,19.0,28.4,,,332.0,18.5,,,
2011-05-10,25.4,18.7,30.2,,,337.0,16.5,,,
2011-05-11,26.6,20.4,32.2,,,347.0,16.6,,,
2011-05-12,27.0,19.8,33.0,,,,14.5,,,
2011-05-13,25.8,21.2,29.4,,,350.0,27.2,,,
2011-05-14,23.6,19.3,27.0,,,341.0,29.9,,,
2011-05-15,24.1,19.0,28.0,,,336.0,20.3,,,
2011-05-16,25.3,20.2,29.7,,,338.0,27.7,,,
2011-05-17,25.3,20.8,29.3,,,345.0,23.3,,,
2011-05-18,26.3,20.5,31.0,,,,20.3,,,
2011-05-19,28.6,21.8,33.3,,,328.0,21.2,,,
2011-05-20,32.4,24.9,38.6,,,336.0,13.9,,,
2011-05-21,29.7,24.7,35.0,,,350.0,17.8,,,
2011-05-22,29.4,24.3,36.4,,,,,,,
2011-05-23,28.7,23.0,34.2,,,344.0,24.6,,,
2011-05-24,29.3,23.1,33.4,,,339.0,22.6,,,
2011-05-25,30.4,25.8,35.6,,,340.0,25.2,,,
2011-05-26,31.4,26.6,36.6,,,340.0,15.7,,,
2011-05-27,33.1,25.6,38.4,,,,11.6,,,
2011-05-28,32.8,30.4,37.0,,,352.0,26.3,,,
2011-05-29,29.4,24.6,33.4,,,342.0,27.0,,,
2011-05-30,29.4,23.8,33.2,,,337.0,21.3,,,
2011-05-31,30.0,25.0,35.2,,,331.0,25.4,,,
2011-06-01,30.4,26.1,35.4,,,337.0,26.6,,,
2011-06-02,29.4,24.8,33.4,,,330.0,30.5,,,
2011-06-03,29.0,22.6,33.0,,,339.0,29.4,,,
2011-06-04,29.9,24.0,34.6,,,339.0,29.7,,,
2011-06-05,30.6,25.0,34.3,,,342.0,34.9,,,
2011-06-06,30.1,25.6,34.0,,,333.0,32.1,,,
2011-06-07,30.4,24.3,34.4,,,342.0,22.7,,,
2011-06-08,31.3,25.6,35.6,,,344.0,24.9,,,
2011-06-09,32.4,27.0,36.8,,,337.0,24.3,,,
2011-06-10,33.7,27.8,39.6,,,343.0,18.2,,,
2011-06-11,33.6,29.0,39.0,,,340.0,30.0,,,
2011-06-12,31.7,26.2,37.5,,,335.0,31.4,,,
2011-06-13,31.2,24.0,36.2,,,333.0,22.0,,,
2011-06-14,30.2,25.6,35.0,,,330.0,25.0,,,
2011-06-15,29.9,25.2,34.6,,,335.0,23.6,,,
2011-06-16,31.1,25.6,35.4,,,326.0,33.4,,,
2011-06-17,31.3,26.6,36.4,,,328.0,42.6,,,
2011-06-18,29.2,24.3,33.8,,,327.0,37.8,,,
2011-06-19,28.5,24.0,32.4,,,335.0,28.9,,,
2011-06-20,28.8,25.0,33.4,,,337.0,22.4,,,
2011-06-21,30.3,24.8,34.6,,,336.0,16.7,,,
2011-06-22,31.9,25.4,37.7,,,347.0,23.4,,,
2011-06-23,30.8,27.0,35.8,,,,,,,
2011-06-24,32.2,28.2,36.4,,,337.0,27.7,,,
2011-06-25,31.8,27.2,36.4,,,332.0,23.4,,,
2011-06-26,32.3,26.6,37.2,,,338.0,21.9,,,
2011-06-27,31.9,26.5,36.4,,,330.0,24.3,,,
2011-06-28,31.2,26.6,35.2,,,329.0,29.1,,,
2011-06-29,29.4,25.0,34.0,,,337.0,36.1,,,
2011-06-30,29.0,23.5,33.4,,,331.0,33.9,,,
2011-07-01,29.4,23.9,33.8,,,327.0,30.3,,,
2011-07-02,29.6,24.9,33.2,,,333.0,21.6,,,
2011-07-03,31.0,25.4,35.0,,,339.0,23.8,,,
2011-07-04,32.6,28.8,37.0,,,327.0,29.2,,,
2011-07-05,31.4,27.0,35.4,,,343.0,24.6,,,
2011-07-06,31.2,26.0,36.2,,,349.0,15.2,,,
2011-07-07,31.5,26.2,35.2,,,349.0,22.0,,,
2011-07-08,32.2,26.0,37.2,,,346.0,17.6,,,
2011-07-09,33.5,27.0,38.8,,,347.0,15.1,,,
2011-07-10,34.0,28.5,38.6,,,349.0,20.1,,,
2011-07-11,33.6,28.4,37.2,,,335.0,26.9,,,
2011-07-12,34.3,29.0,39.0,,,330.0,30.4,,,
2011-07-13,33.6,28.8,38.4,,,337.0,25.2,,,
2011-07-14,34.6,28.2,39.2,,,330.0,19.1,,,
2011-07-15,34.4,30.1,40.0,,,326.0,26.8,,,
2011-07-16,34.0,28.7,39.0,,,331.0,34.4,,,
2011-07-17,32.6,27.0,37.2,,,338.0,24.4,,,
2011-07-18,32.9,28.4,37.0,,,332.0,20.7,,,
2011-07-19,32.6,28.0,38.2,,,338.0,16.3,,,
2011-07-20,32.1,28.3,38.0,,,,10.2,,,
2011-07-21,32.7,28.2,38.2,,,28.0,11.3,,,
2011-07-22,33.1,28.6,38.4,,,21.0,10.6,,,
2011-07-23,33.1,29.4,36.4,,,336.0,23.7,,,
2011-07-24,30.9,27.0,36.4,,,356.0,15.3,,,
2011-07-25,32.7,27.0,40.0,,,35.0,10.8,,,
2011-07-26,33.9,29.0,38.0,,,338.0,22.6,,,
2011-07-27,33.9,29.4,37.1,,,340.0,31.9,,,
2011-07-28,34.4,28.7,38.6,,,337.0,32.0,,,
2011-07-29,34.0,28.8,39.0,,,339.0,27.9,,,
2011-07-30,34.3,29.6,38.7,,,342.0,24.4,,,
2011-07-31,33.9,29.8,37.4,,,339.0,29.9,,,
2011-08-01,33.7,29.9,37.0,,,335.0,29.4,,,
2011-08-02,34.0,28.8,39.0,,,333.0,33.7,,,
2011-08-03,35.7,29.8,40.8,,,331.0,35.9,,,
2011-08-04,34.9,30.3,40.4,,,338.0,34.0,,,
2011-08-05,33.3,29.0,39.8,,,339.0,33.3,,,
2011-08-06,33.3,28.6,39.0,,,340.0,31.9,,,
2011-08-07,32.8,28.4,37.6,,,344.0,28.7,,,
2011-08-08,31.6,17.0,35.8,,,335.0,24.9,,,
2011-08-09,32.2,27.6,37.0,,,335.0,25.0,,,
2011-08-10,32.6,27.6,37.6,,,338.0,22.0,,,
2011-08-11,33.2,26.6,37.9,,,334.0,20.0,,,
2011-08-12,33.2,28.0,37.4,,,333.0,27.3,,,
2011-08-13,31.2,27.0,35.6,,,343.0,28.5,,,
2011-08-14,31.2,26.0,35.6,,,331.0,23.4,,,
2011-08-15,31.7,26.2,35.8,,,330.0,26.4,,,
2011-08-16,31.8,22.6,36.4,,,332.0,27.9,,,
2011-08-17,31.4,26.3,36.0,,,334.0,23.5,,,
2011-08-18,32.3,26.4,37.4,,,331.0,30.3,,,
2011-08-19,31.9,24.0,36.4,,,336.0,29.5,,,
2011-08-20,32.1,27.2,37.0,,,346.0,17.3,,,
2011-08-21,32.4,28.0,35.6,,,343.0,15.9,,,
2011-08-22,33.6,26.0,39.0,,,340.0,15.9,,,
2011-08-23,33.4,27.4,38.4,,,342.0,21.3,,,
2011-08-24,33.1,28.6,36.2,,,327.0,34.7,,,
2011-08-25,31.8,26.6,35.6,,,334.0,31.5,,,
2011-08-26,32.2,27.0,36.4,,,333.0,25.2,,,
2011-08-27,32.4,26.7,37.2,,,328.0,25.4,,,
2011-08-28,32.9,24.8,38.0,,,328.0,32.4,,,
2011-08-29,31.7,27.8,36.7,,,335.0,37.2,,,
2011-08-30,31.7,26.8,36.0,,,324.0,30.0,,,
2011-08-31,30.9,27.0,35.6,,,343.0,29.5,,,
2011-09-01,30.2,26.6,34.2,,,337.0,28.5,,,
2011-09-02,30.2,25.8,34.6,,,335.0,31.3,,,
2011-09-03,30.2,25.8,34.2,,,333.0,16.0,,,
2011-09-04,30.4,25.0,36.0,,,334.0,11.3,,,
2011-09-05,31.2,25.8,36.2,,,341.0,12.5,,,
2011-09-06,31.5,27.6,35.4,,,329.0,24.2,,,
2011-09-07,30.8,26.7,35.2,,,333.0,24.0,,,
2011-09-08,31.3,26.4,35.7,,,335.0,15.8,,,
2011-09-09,31.7,27.0,36.0,,,339.0,16.1,,,
2011-09-10,30.7,27.2,35.2,,,326.0,18.9,,,
2011-09-11,30.6,25.3,35.2,,,331.0,18.3,,,
2011-09-12,30.7,25.7,35.2,,,333.0,16.1,,,
2011-09-13,31.2,26.6,34.8,,,335.0,19.1,,,
2011-09-14,31.7,25.6,36.0,,,343.0,21.9,,,
2011-09-15,30.6,26.0,34.4,,,335.0,32.1,,,
2011-09-16,29.8,24.4,34.4,,,,18.9,,,
2011-09-17,30.3,24.6,35.7,,,,11.0,,,
2011-09-18,30.6,26.6,35.6,,,358.0,13.4,,,
2011-09-19,30.6,25.0,35.4,,,331.0,21.5,,,
2011-09-20,30.3,26.2,33.6,,,,,,,
2011-09-21,29.2,23.5,33.6,,,327.0,20.1,,,
2011-09-22,30.1,23.2,34.3,,,324.0,15.2,,,
2011-09-23,30.7,26.4,34.3,,,339.0,16.5,,,
2011-09-24,29.9,25.3,34.0,,,321.0,15.0,,,
2011-09-25,29.7,25.3,33.2,,,336.0,17.0,,,
2011-09-26,28.9,24.0,32.4,,,328.0,21.0,,,
2011-09-27,29.3,24.0,34.1,,,,13.3,,,
2011-09-28,28.6,24.0,33.4,,,348.0,11.5,,,
2011-09-29,29.4,24.0,34.4,,,340.0,17.4,,,
2011-09-30,29.9,24.8,38.0,,,325.0,16.4,,,
2011-10-01,28.8,24.0,33.2,,,333.0,10.9,,,
2011-10-02,29.0,24.4,33.2,,,336.0,19.2,,,
2011-10-03,28.7,24.6,33.6,,,327.0,28.7,,,
2011-10-04,27.8,23.0,32.4,,,334.0,27.4,,,
2011-10-05,28.0,23.8,32.4,,,325.0,32.4,,,
2011-10-06,28.0,22.6,32.7,,,325.0,33.9,,,
2011-10-07,27.5,22.0,32.4,,,319.0,30.3,,,
2011-10-08,27.9,22.6,33.4,,,325.0,20.3,,,
2011-10-09,28.8,24.0,34.0,,,,14.0,,,
2011-10-10,28.8,21.4,36.8,,,,5.8,,,
2011-10-11,28.7,23.0,34.4,,,338.0,14.5,,,
2011-10-12,27.2,23.0,31.6,,,335.0,29.5,,,
2011-10-13,26.2,21.4,30.6,,,327.0,27.1,,,
2011-10-14,25.9,20.6,30.8,,,336.0,18.3,,,
2011-10-15,26.8,21.2,31.4,,,334.0,21.5,,,
2011-10-16,27.1,22.6,31.8,,,327.0,24.5,,,
2011-10-17,27.0,22.0,31.6,,,324.0,27.0,,,
2011-10-18,27.0,23.0,31.2,,,329.0,19.4,,,
2011-10-19,26.7,23.0,32.7,,,329.0,30.2,,,
2011-10-20,24.2,19.4,28.8,,,327.0,29.3,,,
2011-10-21,24.6,18.6,29.5,,,328.0,22.5,,,
2011-10-22,24.8,19.6,30.0,,,324.0,29.1,,,
2011-10-23,24.8,20.0,30.0,,,328.0,22.6,,,
2011-10-24,25.2,20.5,29.8,,,326.0,21.8,,,
2011-10-25,24.6,20.8,28.8,,,328.0,25.6,,,
2011-10-26,25.2,20.8,33.0,,,325.0,27.8,,,
2011-10-27,25.2,21.0,29.8,,,326.0,22.6,,,
2011-10-28,24.6,19.8,29.1,,,330.0,21.6,,,
2011-10-29,23.1,19.7,27.0,,,330.0,26.1,,,
2011-10-30,22.4,18.2,27.4,,,323.0,24.9,,,
2011-10-31,22.1,18.0,26.8,,,321.0,26.6,,,
2011-11-01,22.3,18.0,27.4,,,320.0,24.2,,,
2011-11-02,22.6,18.3,27.6,,,323.0,25.6,,,
2011-11-03,23.2,17.6,29.0,,,334.0,15.5,,,
2011-11-04,22.8,16.0,28.0,,,321.0,19.3,,,
2011-11-05,21.4,16.6,26.4,,,315.0,28.6,,,
2011-11-06,20.8,16.6,25.8,,,317.0,22.8,,,
2011-11-07,21.4,17.6,25.7,,,321.0,23.4,,,
2011-11-08,21.3,17.0,25.6,,,327.0,17.0,,,
2011-11-09,21.6,16.8,26.2,,,331.0,13.5,,,
2011-11-10,21.6,16.2,29.8,,,331.0,15.5,,,
2011-11-11,21.1,14.6,27.4,,,322.0,11.2,,,
2011-11-12,21.4,15.9,27.0,,,327.0,13.1,,,
2011-11-13,21.3,14.7,27.4,,,,9.9,,,
2011-11-14,21.8,16.6,27.7,,,291.0,9.4,,,
2011-11-15,20.1,16.6,24.2,,,318.0,22.1,,,
2011-11-16,17.8,13.0,22.6,,,319.0,19.0,,,
2011-11-17,19.1,13.7,23.8,,,311.0,20.0,,,
2011-11-18,19.7,16.2,24.4,,,316.0,25.1,,,
2011-11-19,18.7,15.8,24.3,,,314.0,35.4,,,
2011-11-20,17.9,14.0,22.4,,,312.0,29.6,,,
2011-11-21,18.1,14.3,22.6,,,312.0,30.5,,,
2011-11-22,18.7,14.6,23.4,,,315.0,21.3,,,
2011-11-23,19.7,14.4,24.0,,,,,,,
2011-11-24,19.2,14.6,24.2,,,320.0,22.6,,,
2011-11-25,19.1,15.6,23.4,,,325.0,29.4,,,
2011-11-26,18.8,15.0,23.1,,,325.0,22.5,,,
2011-11-27,17.7,13.6,22.0,,,323.0,23.9,,,
2011-11-28,18.2,13.7,22.3,,,,,,,
2011-11-29,17.1,13.0,22.6,,,316.0,15.9,,,
2011-11-30,16.8,11.0,21.8,,,317.0,13.5,,,
2011-12-01,17.6,13.0,22.6,,,315.0,15.5,,,
2011-12-02,17.7,12.0,23.0,,,319.0,23.6,,,
2011-12-03,18.1,13.3,23.6,,,320.0,25.6,,,
2011-12-04,17.4,13.0,22.4,,,303.0,16.0,,,
2011-12-05,17.9,12.6,23.4,,,319.0,18.2,,,
2011-12-06,17.4,12.8,22.8,,,319.0,31.4,,,
2011-12-07,17.3,12.8,22.6,,,319.0,24.1,,,
2011-12-08,17.9,12.8,23.8,,,320.0,26.1,,,
2011-12-09,17.3,14.0,22.0,,,320.0,28.9,,,
2011-12-10,16.6,13.0,21.4,,,320.0,32.8,,,
2011-12-11,16.2,12.0,21.6,,,321.0,26.8,,,
2011-12-12,16.8,11.8,22.8,,,325.0,25.8,,,
2011-12-13,16.9,11.0,23.0,,,324.0,20.5,,,
2011-12-14,17.6,13.1,22.1,,,323.0,21.8,,,
2011-12-15,18.1,14.0,23.2,,,314.0,30.4,,,
2011-12-16,16.8,13.4,22.0,,,316.0,25.8,,,
2011-12-17,16.4,12.2,22.2,,,322.0,17.2,,,
2011-12-18,17.3,11.8,23.1,,,321.0,13.7,,,
2011-12-19,19.1,12.6,26.0,,,329.0,9.1,,,
2011-12-20,19.8,14.6,25.4,,,320.0,10.9,,,
2011-12-21,18.1,15.0,22.0,,,324.0,23.1,,,
2011-12-22,17.6,12.8,22.7,,,325.0,17.1,,,
2011-12-23,16.4,11.2,22.6,,,310.0,11.6,,,
2011-12-24,17.1,11.6,22.2,,,339.0,17.7,,,
2011-12-25,16.0,10.6,20.8,,,320.0,20.1,,,
2011-12-26,16.2,11.9,21.2,,,321.0,14.7,,,
2011-12-27,16.6,13.0,21.5,,,320.0,21.9,,,
2011-12-28,16.4,11.7,21.0,,,314.0,22.6,,,
2011-12-29,17.2,11.4,21.0,,,320.0,17.3,,,
2011-12-30,18.1,15.6,21.5,,,312.0,8.7,,,
2011-12-31,17.2,13.6,22.0,,,,,,,
2012-01-01,15.9,10.0,22.2,,,321.0,24.8,,,
2012-01-02,15.6,10.6,20.4,,,318.0,21.0,,,
2012-01-03,15.8,12.0,20.6,,,316.0,26.5,,,
2012-01-04,16.1,12.0,21.1,,,321.0,24.5,,,
2012-01-05,15.4,9.8,21.0,,,321.0,16.8,,,
2012-01-06,14.8,9.0,20.4,,,319.0,12.3,,,
2012-01-07,14.3,8.0,21.0,,,,9.2,,,
2012-01-08,15.4,8.8,22.0,,,300.0,12.0,,,
2012-01-09,14.6,9.2,19.0,,,319.0,20.8,,,
2012-01-10,14.8,10.0,20.0,,,316.0,14.8,,,
2012-01-11,14.8,9.8,20.0,,,317.0,22.0,,,
2012-01-12,13.4,7.9,19.0,,,317.0,24.6,,,
2012-01-13,13.7,8.0,19.2,,,312.0,25.9,,,
2012-01-14,13.4,8.0,18.2,,,310.0,20.7,,,
2012-01-15,13.9,9.4,19.4,,,303.0,17.5,,,
2012-01-16,13.6,7.8,19.4,,,313.0,24.2,,,
2012-01-17,14.4,8.4,19.2,,,315.0,15.7,,,
2012-01-18,15.6,11.6,20.8,,,323.0,23.1,,,
2012-01-19,14.6,10.6,19.6,,,316.0,33.5,,,
2012-01-20,12.8,9.0,17.1,,,323.0,28.0,,,
2012-01-21,13.3,8.8,18.2,,,315.0,17.7,,,
2012-01-22,14.5,7.6,20.6,,,310.0,25.4,,,
2012-01-23,14.8,10.8,19.0,,,322.0,16.6,,,
2012-01-24,15.2,9.0,20.6,,,,9.9,,,
2012-01-25,17.1,11.7,21.6,,,194.0,9.1,,,
2012-01-26,17.7,12.9,22.5,,,,14.8,,,
2012-01-27,17.2,11.7,22.4,,,,,,,
2012-01-28,14.0,9.4,20.6,,,,,,,
2012-01-29,15.6,10.4,19.4,,,314.0,16.3,,,
2012-01-30,18.4,13.0,22.1,,,,7.9,,,
2012-01-31,17.6,13.0,24.0,,,,13.9,,,
2012-02-01,16.6,12.8,21.6,,,316.0,24.7,,,
2012-02-02,13.6,9.6,18.1,,,317.0,20.0,,,
2012-02-03,15.2,9.9,21.0,,,324.0,11.3,,,
2012-02-04,16.6,10.6,23.8,,,324.0,15.1,,,
2012-02-05,16.8,9.0,23.2,,,322.0,10.5,,,
2012-02-06,17.8,10.0,23.6,,,,7.4,,,
2012-02-07,18.9,14.6,24.2,,,,18.0,,,
2012-02-08,15.1,12.0,17.4,,,319.0,27.5,,,
2012-02-09,15.6,12.3,20.2,,,315.0,31.6,,,
2012-02-10,17.0,12.7,22.6,,,306.0,35.1,,,
2012-02-11,16.8,13.0,20.0,,,318.0,23.5,,,
2012-02-12,18.1,11.6,22.4,,,334.0,13.0,,,
2012-02-13,20.7,14.4,26.7,,,340.0,10.2,,,
2012-02-14,20.5,15.7,26.4,,,335.0,11.6,,,
2012-02-15,21.3,15.0,27.0,,,309.0,14.7,,,
2012-02-16,17.9,15.0,21.4,,,325.0,32.6,,,
2012-02-17,16.6,12.0,21.0,,,307.0,23.0,,,
2012-02-18,15.3,12.1,18.9,,,329.0,25.7,,,
2012-02-19,14.0,9.8,19.0,,,320.0,25.7,,,
2012-02-20,15.2,10.6,19.6,,,330.0,20.3,,,
2012-02-21,15.7,9.0,21.0,,,319.0,19.1,,,
2012-02-22,17.1,10.5,23.4,,,328.0,17.5,,,
2012-02-23,20.7,13.5,27.0,,,331.0,21.5,,,
2012-02-24,20.8,15.8,27.4,,,355.0,15.0,,,
2012-02-25,17.9,13.8,22.4,,,322.0,40.5,,,
2012-02-26,17.1,12.7,22.0,,,,14.6,,,
2012-02-27,17.3,10.4,23.4,,,251.0,10.0,,,
2012-02-28,20.0,11.8,28.4,,,,19.8,,,
2012-02-29,17.3,13.6,23.3,,,309.0,27.6,,,
2012-03-01,17.0,11.4,22.6,,,283.0,17.9,,,
2012-03-02,15.2,12.0,18.5,,,333.0,29.1,,,
2012-03-03,13.5,9.0,18.4,,,324.0,27.2,,,
2012-03-04,15.9,9.0,20.6,,,318.0,18.1,,,
2012-03-05,17.6,12.0,22.8,,,324.0,15.2,,,
2012-03-06,19.4,12.4,25.4,,,328.0,21.5,,,
2012-03-07,20.2,13.4,25.0,,,330.0,23.0,,,
2012-03-08,19.7,14.4,24.8,,,327.0,30.1,,,
2012-03-09,20.3,14.3,30.0,,,336.0,27.0,,,
2012-03-10,21.1,13.8,27.0,,,332.0,16.9,,,
2012-03-11,21.5,,29.4,,,,,,,
2012-03-12,22.6,16.0,29.0,,,336.0,15.8,,,
2012-03-13,22.1,16.8,27.0,,,337.0,23.8,,,
2012-03-14,19.9,18.0,22.5,,,347.0,32.2,,,
2012-03-15,17.9,15.0,21.6,,,335.0,31.7,,,
2012-03-16,17.6,12.0,22.2,,,331.0,28.7,,,
2012-03-17,15.4,11.0,20.1,,,333.0,33.9,,,
2012-03-18,15.3,9.7,20.4,,,327.0,16.8,,,
2012-03-19,17.9,12.0,23.4,,,337.0,17.1,,,
2012-03-20,17.8,,23.6,,,,,,,
2012-03-21,19.2,12.6,24.2,,,334.0,28.0,,,
2012-03-22,19.9,14.0,25.6,,,332.0,25.3,,,
2012-03-23,20.2,14.4,25.4,,,328.0,25.0,,,
2012-03-24,20.3,13.6,25.0,,,339.0,23.8,,,
2012-03-25,20.9,13.8,32.0,,,330.0,25.3,,,
2012-03-26,20.7,15.4,25.0,,,329.0,28.2,,,
2012-03-27,20.2,15.0,25.0,,,326.0,29.9,,,
2012-03-28,19.4,14.8,24.0,,,324.0,24.5,,,
2012-03-29,19.9,14.9,25.0,,,325.0,21.7,,,
2012-03-30,19.2,12.2,25.2,,,,10.9,,,
2012-03-31,20.0,13.0,25.0,,,,8.2,,,
2012-04-01,20.8,14.4,25.0,,,,12.4,,,
2012-04-02,23.8,20.4,27.4,,,343.0,23.6,,,
2012-04-03,22.2,19.0,26.4,,,340.0,15.1,,,
2012-04-04,23.1,15.8,28.6,,,335.0,20.8,,,
2012-04-05,25.6,18.8,33.0,,,345.0,18.0,,,
2012-04-06,27.8,22.0,33.4,,,349.0,17.3,,,
2012-04-07,28.4,21.0,35.4,,,,10.2,,,
2012-04-08,27.5,22.4,34.4,,,,10.6,,,
2012-04-09,25.6,20.2,30.2,,,,7.5,,,
2012-04-10,25.2,21.0,30.4,,,322.0,19.9,,,
2012-04-11,23.2,17.6,27.7,,,335.0,26.2,,,
2012-04-12,22.2,,26.5,,,,,,,
2012-04-13,22.7,,28.4,,,,,,,
2012-04-14,25.1,18.8,31.2,,,,,,,
2012-04-15,25.9,18.6,31.2,,,,6.9,,,
2012-04-16,24.6,21.0,29.0,,,344.0,29.9,,,
2012-04-17,23.9,16.2,32.0,,,,12.1,,,
2012-04-18,25.8,19.2,30.8,,,,16.8,,,
2012-04-19,24.3,19.0,29.2,,,335.0,37.7,,,
2012-04-20,24.1,19.0,28.0,,,330.0,30.8,,,
2012-04-21,25.3,18.1,29.4,,,,,,,
2012-04-22,27.3,20.7,31.4,,,,,,,
2012-04-23,25.9,19.8,32.0,,,337.0,28.3,,,
2012-04-24,24.2,19.4,28.2,,,332.0,28.4,,,
2012-04-25,25.2,18.8,30.6,,,336.0,25.4,,,
2012-04-26,26.9,21.0,32.0,,,340.0,27.1,,,
2012-04-27,27.8,21.8,33.0,,,337.0,22.1,,,
2012-04-28,28.0,23.0,33.0,,,335.0,19.0,,,
2012-04-29,28.2,23.2,34.0,,,,17.5,,,
2012-04-30,24.9,22.0,29.4,,,78.0,9.2,,,
2012-05-01,27.4,19.4,30.4,,,,,,,
2012-05-02,26.7,21.0,31.6,,,342.0,18.1,,,
2012-05-03,27.2,21.8,33.2,,,353.0,12.3,,,
2012-05-04,28.2,22.4,33.2,,,,10.0,,,
2012-05-05,28.3,21.6,35.2,,,,10.8,,,
2012-05-06,30.4,23.2,35.4,,,333.0,13.7,,,
2012-05-07,28.8,25.4,32.4,,,335.0,26.4,,,
2012-05-08,27.3,22.3,32.2,,,340.0,20.1,,,
2012-05-09,27.3,20.2,34.6,,,355.0,14.5,,,
2012-05-10,27.7,22.8,32.8,,,330.0,22.2,,,
2012-05-11,28.0,23.2,32.6,,,338.0,17.4,,,
2012-05-12,29.6,23.8,35.0,,,328.0,13.0,,,
2012-05-13,28.2,22.0,32.5,,,350.0,28.5,,,
2012-05-14,28.2,21.0,32.5,,,354.0,12.1,,,
2012-05-15,29.2,24.6,33.5,,,336.0,29.1,,,
2012-05-16,29.2,24.0,33.4,,,335.0,28.0,,,
2012-05-17,31.3,23.8,37.0,,,,13.1,,,
2012-05-18,30.5,26.0,35.6,,,344.0,22.6,,,
2012-05-19,28.5,23.8,35.2,,,347.0,21.1,,,
2012-05-20,27.2,22.2,32.5,,,329.0,30.4,,,
2012-05-21,27.5,22.0,32.2,,,334.0,29.6,,,
2012-05-22,30.1,25.2,35.6,,,,16.9,,,
2012-05-23,33.1,25.8,40.0,,,319.0,12.7,,,
2012-05-24,30.8,26.4,36.0,,,349.0,29.2,,,
2012-05-25,32.0,25.8,36.6,,,348.0,18.1,,,
2012-05-26,31.2,26.0,34.6,,,354.0,20.6,,,
2012-05-27,31.6,28.0,36.8,,,351.0,24.7,,,
2012-05-28,32.2,28.0,38.2,,,,9.0,,,
2012-05-29,33.1,27.4,37.4,,,328.0,20.9,,,
2012-05-30,29.9,26.0,34.4,,,339.0,35.3,,,
2012-05-31,30.6,24.4,34.4,,,341.0,24.0,,,
2012-06-01,32.8,26.5,38.2,,,353.0,14.8,,,
2012-06-02,32.6,27.0,38.4,,,346.0,19.2,,,
2012-06-03,32.7,26.7,37.4,,,348.0,21.2,,,
2012-06-04,32.2,27.4,37.0,,,344.0,36.3,,,
2012-06-05,29.9,25.4,35.0,,,337.0,31.4,,,
2012-06-06,30.0,22.8,34.3,,,336.0,28.6,,,
